fonKodu,firma,durum,fonKategori,sonFiyat,payAdet,portBuyukluk,yatirimciSayi,fonUnvan
YHP,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.761264,380000000,1809280388.31,1,YAPI KREDİ PORTFÖY KADIKÖY SERBEST FON
YHS,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,26.952042,106329755,2865803997.33,9084,YAPI KREDİ PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
YHT,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.424196,7283516260,3089636617.63,86188,YAPI KREDİ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
YHZ,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,9.342069,148092732,1383492577.65,17635,YAPI KREDİ PORTFÖY BIST TEKNOLOJİ AĞIRLIK SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON)
YIK,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.574452,2320501875,3653519028.57,1493,YAPI KREDİ PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON
YIT,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.585645,797213459,2061311276.1,15885,GARANTİ PORTFÖY YARI İLETKEN TEKNOLOJİLERİ DEĞİŞKEN FON
YJH,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.804627,49056994,186643541.67,3954,YAPI KREDİ PORTFÖY TEMİZ ENERJİ DEĞİŞKEN FONU
YJK,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,5.565118,176516906,982337364.28,13963,YAPI KREDİ PORTFÖY ROBOTİK VE YARI İLETKEN TEKNOLOJİLERİ FON SEPETİ FONU
YJY,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.883251,1363626195,80294743193.65,9311,YAPI KREDİ PORTFÖY YENİKÖY SERBEST (DÖVİZ) FON
YKS,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.358214,2012222211,720806256.92,361,YAPI KREDİ PORTFÖY İSTANBUL SERBEST FON
YKT,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Fonu,0.877945,36895554411,32392274325.71,85788,YAPI KREDİ PORTFÖY ALTIN FONU
YLC,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.995192,19661479,78551374.73,1360,ATA PORTFÖY TARIM VE GIDA DEĞİŞKEN FON
YLE,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,9.02011,28084676,253326863.34,2246,YAPI KREDİ PORTFÖY BIST SÜRDÜRÜLEBİLİRLİK ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
YLO,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.443567,44037751,239722431.74,5006,YAPI KREDİ PORTFÖY ELEKTRİKLİ ARAÇLAR DEĞİŞKEN FON
YLY,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,2.350102,14960020,35157577.5,961,YAPI KREDİ PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FON (HİSSE SENEDİ YOĞUN FON)
YMD,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,57.613648,135253803,7792465004.18,1462,YAPI KREDİ PORTFÖY MASLAK SERBEST (DÖVİZ- ABD DOLARI) FON
YMH,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.620069,263452961,426811983.58,307,YAPI KREDİ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
YNK,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,48.732159,416353151,20289787877.06,1178,YAPI KREDİ PORTFÖY NİŞANTAŞI KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON
YOT,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,41.383772,49809777,2061316436.91,9876,YAPI KREDİ PORTFÖY BORÇLANMA ARAÇLARI FONU
YOZ,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,50.462642,987926273,49853369700.38,2295,DENİZ PORTFÖY YAKAMOZ SERBEST (DÖVİZ) FON
YP4,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,55.394574,2451598954,135805279463.02,29403,YAPI KREDİ PORTFÖY FERİKÖY SERBEST (DÖVİZ) FON
YPC,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.721393,9281801,53104835.42,2330,YAPI KREDİ PORTFÖY SÜRDÜRÜLEBİLİRLİK DEĞİŞKEN FON
YPF,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.351244,150468210,1557533197.98,611,YAPI KREDİ PORTFÖY ALFA SERBEST FON
YPK,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,14.953547,14325417,214215792.29,222,YAPI KREDİ PORTFÖY GALATA SERBEST FON
YPL,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,74.321576,183895616,13667412074.67,1571,YAPI KREDİ PORTFÖY BALAT SERBEST (DÖVİZ) FON
YPR,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.734761,47050972,81622201.07,316,AZİMUT PORTFÖY YILDIZ PAZAR ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
YPV,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,7.938256,689849577,5476202216.54,3340,YAPI KREDİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU
YSA,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,49.620331,8002666,397094934.42,302,YAPI KREDİ PORTFÖY SUADİYE SERBEST (DÖVİZ) FON
YSH,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.979175,64765581,63416809.93,463,YAPI KREDİ PORTFÖY BÜYÜK ÖLÇEKLİ ŞİRKETLER DEĞİŞKEN FON
YSL,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,44.278776,15399550,681873218.46,377,YAPI KREDİ PORTFÖY KAR PAYI ÖDEYEN KİRA SERTİFİKALARI KATILIM SERBEST (DÖVİZ) FON
YSO,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.650373,67039892,110640857.62,482,YAPI KREDİ PORTFÖY SAĞLIK SEKTÖRÜ SERBEST FON
YSU,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.178881,1428466117,255525942.06,6143,YAPI KREDİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON
YTD,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Yabancı Fon Sepeti Fonu,0.928535,1840240861,1708728054.72,14944,YAPI KREDİ PORTFÖY YABANCI FON SEPETİ FONU
YTV,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,3.196235,68500972,218945175.35,2405,YAPI KREDİ PORTFÖY TARIM DEĞİŞKEN FON
YTY,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,59.939402,2108791027,126399672429.89,20903,YAPI KREDİ PORTFÖY TARABYA SERBEST (DÖVİZ-AVRO) FON
YUB,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,5.522392,69581154,384254417.67,610,YAPI KREDİ PORTFÖY KARAKÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
YUI,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.961259,479200096,939835358.04,7,YAPI KREDİ PORTFÖY BEYKOZ SERBEST FON
YUN,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,59.549607,55567307,3309011320.41,592,YAPI KREDİ PORTFÖY İSTİNYE SERBEST (DÖVİZ) FON
YVB,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.418217,92839512,131666538.91,790,YAPI KREDİ PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU
YVG,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,64.113383,95457139,6120080109.14,1228,YAPI KREDİ PORTFÖY SARIYER SERBEST (DÖVİZ-AVRO) FON
YZC,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.163535,125640114,648747119.02,12306,YAPI KREDİ PORTFÖY FİNTECH VE BLOCKCHAİN TEKNOLOJİLERİ DEĞİŞKEN FON
YZG,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,12.803149,812407044,10401368495.88,59462,YAPI KREDİ PORTFÖY GÜMÜŞ FON SEPETİ FONU
YZH,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,11.304541,57938516,654968349.4,5468,TEB PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN)
YZK,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.880257,24666872,194381284.38,185,YAPI KREDİ PORTFÖY KALAMIŞ SERBEST FON
YZT,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.998288,690171567,688989805.32,9526,AK PORTFÖY YAPAY ZEKA TEKNOLOJİLERİ ŞİRKETLERİ DEĞİŞKEN FON
ZBD,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,694.034721,1375557,954684596.24,2081,ZİRAAT PORTFÖY DENGELİ DEĞİŞKEN FON
ZBI,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.334281,89199583,208216881.19,1895,ZİRAAT PORTFÖY TEMKİNLİ KATILIM FONU
ZBJ,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,5.313227,12855819979,68305888286.89,20795,ZİRAAT PORTFÖY BAŞAK PARA PİYASASI (TL) FONU
ZBO,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.389589,141266845,478836573.66,224,ZİRAAT PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
ZCD,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,5.020296,282142569,1416439107.62,474,ZİRAAT PORTFÖY ALTINCI SERBEST (TL) FON
ZCK,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.817778,217848257,395999814.71,2495,ZİRAAT PORTFÖY AGRESİF KATILIM FONU
ZCN,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.113269,147758200,607769253.45,6457,ZİRAAT PORTFÖY EMTİA FON SEPETİ FONU
ZDD,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,7.690999,68678332,528204985.62,1444,ZİRAAT PORTFÖY TEMKİNLİ DEĞİŞKEN FON
ZDZ,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,12.678644,77962256,988455652.39,8481,ZİRAAT PORTFÖY AGRESİF DEĞİŞKEN FON
ZFB,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,7.14626,140608881,1004827594.83,14986,AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON
ZHH,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.493194,63672074,95074773.38,1081,ZİRAAT PORTFÖY HALKBANK SÜRDÜRÜLEBİLİRLİK 30 ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
ZIH,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.919499,595183274,547270502.63,7282,ZİRAAT PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON
ZJB,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.312633,805320545,8304974838.97,1611,ZİRAAT PORTFÖY BİRİNCİ SERBEST (TL) FON
ZJI,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.607276,628846547,6670348758.5,1569,ZİRAAT PORTFÖY İKİNCİ SERBEST (TL) FON
ZJL,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,14.891225,26856700,399929160.35,2542,ZİRAAT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
ZJV,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,10.885303,62669500,682176524.49,1343,ZİRAAT PORTFÖY BIST 30 DIŞI YILDIZ PAZAR ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
ZLH,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,11.609093,40921400,475060347.56,3383,ZİRAAT PORTFÖY BIST 100-30 ŞİRKETLERİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON)
ZMT,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,63.650094,27460315,1747851629.32,311,AZİMUT PORTFÖY 22.0 SERBEST (DÖVİZ-AVRO) FON
ZMY,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,6.412528,29252800,187584409.21,2794,ZİRAAT PORTFÖY METAVERSE VE YENİ TEKNOLOJİLER DEĞİŞKEN FON
ZP6,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,59.392273,94874379,5634805057.1,1499,ZİRAAT PORTFÖY SEDEF KATILIM SERBEST (DÖVİZ - AMERİKAN DOLARI) FON
ZP8,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.183845,13777226053,57641777113.15,4237,ZİRAAT PORTFÖY KEHRİBAR PARA PİYASASI KATILIM SERBEST (TL) FON
ZP9,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,61.417794,47077791,2891414081.36,825,ZİRAAT PORTFÖY AKİK KATILIM SERBEST (DÖVİZ-AVRO) FON
ZPA,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,68.196665,61356800,4184329132.74,944,ZİRAAT PORTFÖY SERBEST (DÖVİZ) FON
ZPC,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,19.842725,165955820,3293015775.56,2811,ZİRAAT PORTFÖY FON SEPETİ FONU
ZPE,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,35.580211,37054393,1318403100.5,7476,ZİRAAT PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
ZPF,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,23.569561,31975170,753640719.86,3429,ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ)
ZPG,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,10.925826,149617823,1634698315.83,6599,ZİRAAT PORTFÖY KİRA SERTİFİKALARI (SUKUK) KATILIM FONU
ZPO,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.067348,2330543463,2487501450.38,2216,ZİRAAT PORTFÖY PARA PİYASASI KATILIM FONU
ZPR,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.583995,18506352578,29313964512.85,935,ZİRAAT PORTFÖY PARA PİYASASI SERBEST FON
ZSF,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Yabancı Hisse Senedi Fonu ,53.620656,781017,41878644.26,1605,ZİRAAT PORTFÖY S&P/OIC COMCEC (İSEDAK) 50 SHARİAH ŞİRKETLERİ YABANCI HİSSE SENEDİ FONU
ZSG,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.379916,11569900,50675184.8,908,ZİRAAT PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU
ZTG,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,1.363143,34063580,46433531.69,1140,ZİRAAT PORTFÖY TARIM VE GIDA FON SEPETİ FONU
ZTV,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.044206,698167098,729030419.82,1642,ZİRAAT PORTFÖY TÜRKİYE VARLIK FONU İŞTİRAKLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
ZVO,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.871439,230192173,891174938.98,314,ZİRAAT PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON
