fonKodu,firma,durum,fonKategori,sonFiyat,payAdet,portBuyukluk,yatirimciSayi,fonUnvan
GLG,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.651555,2751733,21055035.86,305,AKTİF PORTFÖY CAPİTAL HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
GLS,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,0.17473,6277124346,1096799682.88,1453,AZİMUT PORTFÖY  KİRA SERTİFİKALARI (SUKUK) KATILIM FONU
GMA,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.173004,1157545768,2515352157.66,1492,AZİMUT PORTFÖY BİRİNCİ DEĞİŞKEN FON
GMC,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,7.786342,498105484,3878419776.93,20371,TEB PORTFÖY GÜMÜŞ FON SEPETİ FONU
GMD,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.723191,5674489,15452719.74,106,GLOBAL MD PORTFÖY BİRİNCİ FON SEPETİ FONU
GMI,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.41339,455979856,644477565.67,5046,AK PORTFÖY GÜMÜŞ SERBEST FON
GMN,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.401046,58266889,81634592.51,28,GLOBAL MD PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON
GMR,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.243057,125407545,155888779.67,4382,INVEO PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
GNH,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.321008,4853684,6411756.69,177,GLOBAL MD PORTFÖY ALGORİTMİK MODEL HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
GNS,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.43371,56783099,81410474.21,1484,GARANTİ PORTFÖY ENERJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GO1,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.782965,16524133,79034354.6,720,ONE PORTFÖY BİRİNCİ FON SEPETİ FONU
GO3,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.743689,6602939,31322287.81,442,ONE PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU
GO4,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,5.180792,9029006,46777401.72,725,ONE PORTFÖY DÖRDÜNCÜ FON SEPETİ FONU
GO6,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,4.382404,1027745212,4503994333.44,3717,ONE PORTFÖY PARA PİYASASI (TL) FONU
GO9,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,2.529363,159199685,402673755.27,1641,ONE PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
GOH,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,14.859453,35583282,528748101.1,8792,GARANTİ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GOL,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.810726,1746899521,4910055649.62,11794,GARANTİ PORTFÖY ALTIN KATILIM FONU
GPA,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,23.272996,35559229,827569792.83,5339,GARANTİ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU
GPB,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,12.40115,102347767,1269229972.07,9571,GARANTİ PORTFÖY BİRİNCİ DEĞİŞKEN FON
GPC,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,72.521061,92627114,6717416561.16,3538,GARANTİ PORTFÖY İKİNCİ SERBEST ( DÖVİZ ) FON
GPF,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,9.05983,64743513,586565232.28,3096,GARANTİ PORTFÖY ÇOKLU VARLIK KATILIM FONU
GPG,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,16.274482,60614209,986464883.03,2827,INVEO PORTFÖY BİRİNCİ DEĞİŞKEN FON
GPI,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,18.633451,39226932,730933118.36,2779,GARANTİ PORTFÖY İKİNCİ DEĞİŞKEN FON
GPL,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,54.139913,1856314713,100500717818.17,37145,GARANTİ PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
GPN,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.42958,3715375030,5311425249.96,5102,GARANTİ PORTFÖY PARA PİYASASI KATILIM (TL) FONU
GPT,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.740228,34965063,95812246.65,3051,AKTİF PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON
GPU,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,21.013359,16635653,349570942.51,2443,GARANTİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON
GPZ,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,2.018098,3899231058,7869028623.69,276,GARANTİ PORTFÖY ÜÇÜNCÜ PARA PİYASASI FONU
GRL,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.776678,208963056,371259986.03,284,QNB PORTFÖY AGRESİF SERBEST FON
GRO,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,55.18806,3528626273,194738039436.18,27303,GARANTİ PORTFÖY OTUZUNCU SERBEST (DÖVİZ) FON
GRT,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.438834,74974451,107875781.93,1853,GARANTİ PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GSP,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.55136,7491260423,4130382160.1,14238,AZİMUT PYŞ KAR PAYI ÖDEYEN HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
GTA,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Fonu,1.601042,15170977708,24289371590.11,75141,GARANTİ PORTFÖY ALTIN FONU
GTF,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,15.224596,10287937,156629684.89,500,AZİMUT PYŞ BİRİNCİ BORÇLANMA ARAÇLARI FONU
GTH,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.426438,22831953,32568358.3,797,GARANTİ PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GTM,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,7.59153,131871314,1001105072.64,13428,GARANTİ PORTFÖY TEMETTÜ ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GTY,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,6.377102,62834893,400704544.87,501,GARANTİ PORTFÖY TREND SERBEST FON
GTZ,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,11.767615,1042115231,12263210837.97,61079,GARANTİ PORTFÖY GÜMÜŞ FON SEPETİ FONU
GUB,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,2.637476,1731018093,4565517899.32,10210,GARANTİ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU
GUF,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,0.907443,688735234,624987705.14,4280,İŞ PORTFÖY GÜMÜŞ FON SEPETİ FONU
GUH,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.455056,10375418310,4721394667.68,38619,GARANTİ PORTFÖY YABANCI TEKNOLOJİ HİSSE SENEDİ FONU
GUK,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.411062,936928794,1322064727.69,2541,GARANTİ PORTFÖY GÜMÜŞ KATILIM SERBEST FON
GUM,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,12.614234,513680730,6479688962.88,52180,AK PORTFÖY GÜMÜŞ FON SEPETI FONU
GUV,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.760875,435391291,766669768.91,1872,GARANTİ PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU
GVA,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,4.000657,22231704,88941411.28,3358,GARANTİ PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇLAR DEĞİŞKEN FON
GVI,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,5.503752,192919783,1061782677.65,4541,GARANTİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU
GYK,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.117737,1042282852,122714907.96,269,INVEO PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU
GZE,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,8.134929,218555276,1777931633,4150,GARANTİ PORTFÖY EMTİA SERBEST FON
GZG,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,7.367616,55964439,412324521.94,4497,GARANTİ PORTFÖY SAĞLIK VE GENETİK TEKNOLOJİLERİ DEĞİŞKEN FON
GZH,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,4.677008,73818002,345247370.03,5417,GARANTİ PORTFÖY TEMİZ ENERJİ DEĞİŞKEN FON
GZJ,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,8.640355,195521071,1689371385.43,5165,GARANTİ PORTFÖY İKİNCİ FON SEPETİ FONU
GZL,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.684129,67517435,383777833.74,6464,GARANTİ PORTFÖY TARIM VE GIDA SEKTÖRÜ DEĞİŞKEN FON
GZM,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.503445,66425272,697694178.89,1060,GLOBAL MD PORTFÖY DURU SERBEST FON
GZN,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,49.520692,7445472,368704928.65,1016,GLOBAL MD PORTFÖY BOĞAZİÇİ SERBEST FON
GZP,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,7.740648,499131242,3863599076.41,10346,GARANTİ PORTFÖY BİRİNCİ FON SEPETİ FONU
GZR,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,10.957475,91456342,1002130597.94,1941,GARANTİ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GZV,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,8.609479,11377667,97955786.93,1370,GARANTİ PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU
GZY,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,7.295652,8444890,61610977.26,2235,GARANTİ PORTFÖY TURİZM VE SEYAHAT SEKTÖRÜ DEĞİŞKEN FON
GZZ,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,6.819454,9123234,62215474.73,1229,GARANTİ PORTFÖY FİNANSAL TEKNOLOJİLER DEĞİŞKEN FON
HAI,AHLATCI PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Altın Fonu,1.00957,11930743,12044924.85,339,AHLATCI PORTFÖY ALTIN FONU
HAR,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.077467,585800488,631180949.34,73,BV PORTFÖY HARMONY SERBEST FON
HBF,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Fonu,51.079293,121645969,6213590082.42,10570,HSBC PORTFÖY ALTIN FONU
HBN,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.34279,121799199,528948301.7,1057,HSBC PORTFÖY BİRİNCİ FON SEPETİ FONU
HBU,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.391579,385442921,536374138.32,3195,HSBC PORTFÖY BİST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
HDD,AHLATCI PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,1.09577,11092740,12155086.63,158,AHLATCI PORTFÖY BİRİNCİ DEĞİŞKEN FON
HFO,AHLATCI PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,0.943572,5202830,4909242.47,188,AHLATCI PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HIH,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.337108,148639639,198747229.68,4405,GARANTİ  PORTFÖY HOLDİNGLER VE İŞTİRAKLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HIZ,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.044491,97962725,200283952.35,1003,AZİMUT PORTFÖY DİNAMİK DEĞİŞKEN FON
HKG,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.462375,27506142,40224289.54,1161,ZİRAAT PORTFÖY HALK'IN ÜRETEN KADINLARI DEĞİŞKEN FON
HKR,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.755406,353365171,1327029640.58,1449,HSBC PORTFÖY KIRMIZI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
HMG,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.069831,108403031806,7569916722.07,6053,HSBC PYŞ MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON(HİSSE SENEDİ YOĞUN FON)
HMS,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.090266,2570277198,232007680.79,3928,HSBC PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HOA,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.242441,7854930098,1904355809.75,3341,HSBC PORTFÖY TEKNOLOJİ DEĞİŞKEN FON
HOY,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Yabancı Fon Sepeti Fonu,0.366618,3633329777,1332043150.36,2528,HSBC PORTFÖY YABANCI BYF FON SEPETI
HPD,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.212789,1345545005,286317063.33,1454,HSBC PORTFÖY İKİNCİ DEĞİŞKEN FON
HPO,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.173407,6716013057,1164606915.84,2834,HSBC PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON
HPT,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.116282,35482202143,4125934814.07,10446,HSBC PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
HRZ,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.948296,96487078,187985393.88,5291,AKTİF PORTFÖY BIST HALKA ARZ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HSA,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1622.622435,2460809,3992963891.56,2335,HSBC PORTFÖY DEĞİŞKEN (TL) FON
HSL,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,423.643463,62061151,26291800902.4,24094,HSBC PORTFÖY PARA PİYASASI (TL) FONU
HST,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.027382,379900203,390302749.93,3715,HSBC PORTFÖY  BORÇLANMA ARAÇLARI (TL) FONU
HTF,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.486129,2937961381,4366190098.46,513,HSBC PORTFÖY PARA PİYASASI SERBEST (TL) FON
HTK,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,0.986528,98746276,97415934.96,797,QNB PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ FON SEPETİ FONU
HTS,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,58.896114,82181416,4840166081.07,2624,HSBC PORTFÖY ALTINCI SERBEST (DÖVİZ) FON
HVI,DENİZ PORTFÖY YÖNETİMİ A.Ş,AKTİF,Hisse Senedi Fonu,1.224356,31547047,38624825.78,350,DENİZ PORTFÖY HOLDİNGLER VE İŞTİRAKLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HVS,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.50539,1644924827,2476253600.41,9973,HSBC PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HVT,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Para Piyasası Fonu,4.871801,150263516,732053875.42,1786,ALLBATROSS PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU
HVU,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,5.530593,2859989,15817436.3,772,ALLBATROSS PORTFÖY BİRİNCİ DEĞİŞKEN FON
HVZ,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,6.471091,11760596,76103882.31,1744,ALLBATROSS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HYP,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.959754,52531684,575734323.74,61,AZİMUT PORTFÖY İVME SERBEST FON
HYU,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.84621,601964360,1111352662.25,235,HSBC PORTFÖY KISA VADELİ SERBEST (TL) FON
IAE,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.070008,126701562,262273246.77,445,İSTANBUL PORTFÖY AGRESİF DEĞİŞKEN FON
IAM,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,1.699634,46028406,78231454.37,2805,İŞ PORTFÖY AGRESİF FON SEPETİ FONU
IAR,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,74.383471,1830883,136187432.62,19,İSTANBUL PORTFÖY DÖRDÜNCÜ SERBEST FON
IAT,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,0.20101,10925013250,2196031793.62,8961,İŞ PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU
IAY,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.505997,29344446,44192645.64,194,INVEO PORTFÖY ALTIN KATILIM FONU
IBB,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,16.192975,84791986,1373034520.78,8597,İŞ PORTFÖY ATAK DEĞİŞKEN FON
ICC,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.327994,18402969,24439039.73,278,TEB PORTFÖY BEŞİNCİ DEĞİŞKEN FON
ICD,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,137.486099,258158,35493136.32,198,TEB PORTFÖY DÖRDÜNCÜ DEĞİŞKEN FON
ICF,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,182.371525,114577,20895582.26,535,TEB PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
ICM,İNCİR PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Para Piyasası Fonu,1.006164,48974292,49276185.24,45,İNCİR PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU
ICS,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,50.323556,299337,15063702.23,53,TEB PORTFÖY SERBEST (DÖVİZ) FON
ICV,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,6.09227,1074932,6548775.48,49,TEB PORTFÖY ONDOKUZUNCU SERBEST FON
ICZ,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,7.680754,128427406,986419296.46,21904,AK PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IDD,LOGOS PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.15089,209030711,31540601.38,25,LOGOS PORTFÖY DİNAMİK DAĞIMLI SERBEST FON
IDF,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,78.15591,164153273,12829548385.24,4305,İŞ PORTFÖY SERBEST (DÖVİZ) FON
IDH,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,11.970478,67724391,810693350.51,19568,İŞ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IDI,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.673281,36122827,60443624.46,1191,AZİMUT PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
IDL,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,6.205517,611343973,3793705561.23,3881,AKTİF PORTFÖY PARA PİYASASI (TL) FONU
IDO,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,59.023118,1431725278,84504889503.88,15649,İŞ PORTFÖY ONDOKUZUNCU SERBEST (DÖVİZ-AVRO) FON
IDY,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.237311,2238515517,531223251.59,2456,TEB PORTFÖY İKİNCİ DEĞİŞKEN FON
IED,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.013414,66527259,67419643.25,1309,İŞ PORTFÖY AGRESİF DEĞİŞKEN FON
IEN,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.121269,10920326,12244620.78,88,İSTANBUL PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
IEV,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,4.936958,17752446,87643077.3,4219,İŞ PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON
IFN,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,8.695736,385065,3348423.62,419,TEB PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
IFV,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,4.779715,16104122,76973116.49,203,TEB PORTFÖY BİRİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
IGZ,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,11.265139,2116828,23846360.89,3,İŞ PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
IH1,İNCİR PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,0.873907,190795238,166737216.77,99,İNCİR PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
IHA,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,2.921077,1620701,4734191.83,296,ALLBATROSS PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IHC,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.680466,50571543,388413018.77,434,INVEO PORTFÖY INTER SERBEST FON
IHK,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,15.341125,88747933,1361493105.41,28400,İŞ PORTFÖY İŞ'TE KADIN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IHP,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.603846,38641205,61974555.49,246,İSTANBUL PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
IHT,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,3.486539,19540260,68127886.33,3259,İŞ PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IHV,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.739632,99547857,173176622.29,35,INVEO PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
IHZ,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,0.762621,2981124,2273467.53,66,ALLBATROSS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
