fonKodu,firma,durum,fonKategori,sonFiyat,payAdet,portBuyukluk,yatirimciSayi,fonUnvan
IIH,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Yoğun,32.7554,51283609,1679815142.28,20940,İSTANBUL PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
IIN,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.453368,923539166,1342242388.7,112,INVEO PORTFÖY PARA PİYASASI SERBEST (TL) FON
IJA,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,13.847166,12276283,169991727.58,1191,INVEO PORTFÖY ATAK DEĞİŞKEN FON
IJB,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,6.68554,31692013,211878215.44,6896,İŞ PORTFÖY DİJİTAL OYUN SEKTÖRÜ KARMA FON
IJC,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,15.452351,260579617,4026567780.21,43199,İŞ PORTFÖY YARI İLETKEN TEKNOLOJİLERİ DEĞİŞKEN FON
IJI,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,9.929132,20114141,199715960.15,251,İSTANBUL PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON )
IJP,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,9.265455,67480756,625239891.24,12523,İŞ PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON
IJT,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.339824,171892929,1261663823.86,1620,İŞ PORTFÖY TARIM SERBEST FON
IJV,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,5.800402,576113358,3341689338.92,2627,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU
IJZ,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,14.708854,62354090,917157178.16,15662,İŞ PORTFÖY SİBER GÜVENLİK TEKNOLOJİLERİ DEĞİŞKEN FON
IKL,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,10.032013,25352491,254336514.36,5334,İŞ PORTFÖY SAĞLIK ŞİRKETLERİ KARMA FON
IKP,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,9.142094,105936215,968478861.62,12484,İŞ PORTFÖY YENİLENEBİLİR ENERJİ KARMA FON
IKV,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.559904,205799902,321028143.96,1233,İŞ PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
ILU,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.203205,1837384432,2210749495.94,4,İSTANBUL PORTFÖY ONALTINCI SERBEST FON
ILZ,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,8.41575,129002633,1085653849.04,6316,İŞ PORTFÖY TEMKİNLİ FON SEPETİ FONU
IMB,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.151369,3517768,4050250.72,171,İSTANBUL PORTFÖY ALGORİTMİK MODEL HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
IMF,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,5.787361,66550045,385149110.37,19,İSTANBUL PORTFÖY MAESTRO SERBEST FON
IML,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.722636,496972463,856102579.3,4432,İŞ PORTFÖY MODEL PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IOG,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,14.001273,949826571,13298781568.34,18171,İŞ PORTFÖY GÜMÜŞ SERBEST FON
IOO,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,4.736108,6143255007,29095116200.75,9019,İŞ PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU
IPB,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.799771,1124230028,899126249.7,14526,İSTANBUL PORTFÖY BİRİNCİ DEĞİŞKEN FON
IPG,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,9.712228,36250549,352073611.12,1709,İŞ PORTFÖY ATAK FON SEPETİ FONU
IPJ,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,19.733133,63084746,1244859686.46,18162,İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON
IPV,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,79.099855,26423482,2090093599.66,11861,İŞ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU
IRB,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.3495,961392611,1297399095.73,697,İSTANBUL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
IRF,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,7.623146,66890534,509916291.74,1898,İSTANBUL PORTFÖY BİRİNCİ FON SEPETİ FONU
IRO,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.078166,18907563,39293055.08,71,İSTANBUL PORTFÖY ROBOTİK TEKNOLOJİLERİ SERBEST FON
IRT,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,7.85987,16019604,125912010.23,1514,INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON
IRV,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.202783,60365372,434798645.83,80,İSTANBUL PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON
IRY,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,4.116901,455476837,1875152981.84,2181,INVEO PORTFÖY PARA PİYASASI (TL) FONU
IST,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.200427,9004597599,1804767900.96,3015,İSTANBUL PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU
ITC,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.147625,26298124,30180377.82,270,INVEO PORTFÖY TEMETTÜ ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
ITP,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,13.236534,76209549,1008750282.17,11259,İŞ PORTFÖY TEKNOLOJİ KARMA FON
IUF,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,68.349258,319427713,21832647167.24,7626,İŞ PORTFÖY YEDİNCİ SERBEST (DÖVİZ-AVRO) FON
IUH,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,6.22072,1862881,11588459.5,700,INVEO PORTFÖY DÖNÜŞTÜRÜCÜ TEKNOLOJİLER FON SEPETİ FONU
IUV,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,67.66179,308918997,20902012192.69,6285,İŞ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ)  FON
IV8,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.358441,13926255,32844257.33,130,INVEO PORTFÖY KİRA SERTİFİKALARI KATILIM FONU
IVF,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,6.089821,12199221,74291073.13,1268,İSTANBUL PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
IVY,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,6.303055,109829685,692262494.84,12810,İSTANBUL PORTFÖY BLOCKCHAIN TEKNOLOJİLERİ DEĞİŞKEN FON
IYB,AURA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.972899,14368638,85822422.07,274,AURA PORTFÖY DEĞİŞKEN FONU
IYV,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.117016,160402163,179171788.9,61,İSTANBUL PORTFÖY AŞİYAN SERBEST FON
IZB,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.902664,17331276,188957078.15,79,İSTANBUL PORTFÖY BİRİNCİ FON SEPETİ SERBEST FON
IZS,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.758123,13355542,143680557.83,107,İSTANBUL PORTFÖY ALTINCI SERBEST FON
JET,ATA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.256349,204144306,460620798.15,16461,ATA PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON
JUP,AURA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.543097,101423090,55082605.65,50,AURA PORTFÖY JÜPİTER SERBEST (DÖVİZ) FON
KAV,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,57.901523,308800162,17879999645.98,5655,KUVEYT TÜRK PORTFÖY ALTINCI KATILIM SERBEST (DÖVİZ-AVRO) FON
KCL,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.732954,6293605,10906525.8,164,KARE PORTFÖY ÇOKLU VARLIK KATILIM FONU
KCR,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.074484,80621848,86626921.91,731,AK PORTFÖY KÜLÇE ALTIN KATILIM FONU
KCV,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,5.282682,529519268,2797281659.33,13504,KUVEYT TÜRK PORTFÖY ÇOKLU VARLIK KATILIM FONU
KDE,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.798607,401282642,721749933.63,4056,KUVEYT TÜRK PORTFÖY DENGELİ KATILIM FONU
KDL,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,53.466264,478577337,25587742192.18,7015,KUVEYT TÜRK PORTFÖY BEŞİNCİ KATILIM SERBEST (DÖVİZ) FON
KDO,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,56.952331,20206880,1150828920.63,501,İŞ PORTFÖY KATILIM SERBEST (DÖVİZ-AVRO) FON
KDT,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,55.466483,59123725,3279385096.17,1194,GARANTİ PORTFÖY KATILIM SERBEST (DÖVİZ) FON
KGM,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.996075,977807076,2929582932.62,30127,KUVEYT TÜRK PORTFÖY GÜMÜŞ KATILIM FON SEPETİ FONU
KH1,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.294982,71093457,92064777.55,1228,AK PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KHB,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.449746,8824994,12793998.24,222,KARE PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KHT,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.80029,2902391,5225146.43,196,ALLBATROSS PORTFÖY KARTAL HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
KIA,TRIVE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,4.472561,1212950,5424993.21,344,TRIVE PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON
KIB,TRIVE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,4.209657,2475471,10420883.6,1066,TRIVE PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON
KIE,TRIVE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,4.797918,78055368,374503254.92,862,TRIVE PORTFÖY PARA PİYASASI (TL) FONU
KIH,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.577061,38684706,61008136.53,24,KARE PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON
KIK,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.429664,108940855,155748866.56,1352,KUVEYT TÜRK PORTFÖY İKİNCİ KATILIM FONU
KIS,ASTRA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,0.222448,404689732,90022541.92,753,ASTRA PORTFÖY KİRA SERTİFİKASI KATILIM (DÖVİZ) FONU
KKC,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,57.844506,734739,42500614.64,52,KARE PORTFÖY KATILIM SERBEST (DÖVİZ-AVRO) FON
KKH,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,6.977543,73825613,515121406.72,4978,İŞ PORTFÖY DENGELİ FON SEPETİ FONU
KKL,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,2.575088,1342205710,3456298092.15,1404,ALLBATROSS PORTFÖY KISA VADELİ KATILIM SERBEST (TL) FON
KLI,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.348762,70593516,95213855.1,158,AK PORTFÖY PARA PİYASASI KATILIM SERBEST FON
KLS,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,41.30452,5181,213998.72,2,ALLBATROSS PORTFÖY KATILIM SERBEST (DÖVİZ) FON
KLU,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,4.975176,18399734055,91541913932.07,109910,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU
KME,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.634086,88840784,145173441.18,1247,KUVEYT TÜRK PORTFÖY TEMKİNLİ KATILIM FONU
KMF,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,3.464602,515050267,1784444364.92,2220,AZİMUT PORTFÖY ALTIN KATILIM FONU
KMN,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Ve Diğer Kıymetli Madenler Fonu,0.948668,484557618,459684149.15,4854,YAPI KREDİ PORTFÖY KIYMETLİ MADENLER KATILIM FONU
KNI,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.412285,6997034308,9881804013.29,408,AZİMUT PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON
KNJ,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.06814,591054540,1222383761.64,16270,KUVEYT TÜRK PORTFÖY ENERJİ KATILIM FONU
KOD,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.998861,52097126,52037807.64,721,YAPI KREDİ PORTFÖY KÜÇÜK ÖLÇEKLİ ŞİRKETLER DEĞİŞKEN FON
KOT,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.527959,104617528,159851322.75,3430,AZİMUT PORTFÖY KOÇ TOPLULUĞU ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KP3,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,53.237452,210426,11202543.97,10,KARE PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON
KPA,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.637496,321917265,527138133.54,14088,KUVEYT TÜRK PORTFÖY KAR PAYI ÖDEYEN KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KPC,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Yoğun,20.796547,223951651,4657421039.62,24899,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KPD,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,48.975261,6220076,304629847.65,545,KUVEYT TÜRK PORTFÖY KAR PAYI ÖDEYEN KATILIM SERBEST (DÖVİZ) FON
KPF,NEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.821607,81151260,147825694.25,214,NEO PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
KPH,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.242519,419153367,520806046.13,11478,İŞ PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KPI,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.513707,4156324654,6291458321.21,7099,İŞ PORTFÖY PARA PİYASASI KATILIM (TL) FONU
KPP,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,3.251746,118851980,386476436.78,606,KARE PORTFÖY PARA PİYASASI FONU
KPU,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,3.804848,139676544,531448084.48,6079,KUVEYT TÜRK PORTFÖY İKİNCİ KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KRC,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.149106,203116320,30285772.53,144,KARE PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU
KRF,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,21.783389,2261815,49269996.14,576,KARE PORTFÖY BİRİNCİ DEĞİŞKEN FON
KRR,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Karma Fon,1.160656,23333155,27081768.98,668,İŞ PORTFÖY KARMA FON
KRS,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.529419,2711239992,1435381245.45,1064,KARE PORTFÖY SERBEST (DÖVİZ) FON
KRT,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,75.856864,10490652,795787957.18,165,KARE PORTFÖY TÜRKİYE ODAKLI SERBEST (DÖVİZ ) FON
KSK,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,3.010502,1600198908,4817402703.33,650,AZİMUT PORTFÖY İKİNCİ PARA PİYASASI KATILIM FONU
KSR,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,5.166516,30986448,160091967.29,3799,KUVEYT TÜRK PORTFÖY SÜRDÜRÜLEBİLİRLİK KATILIM FONU
KST,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,1.897029,4452252,8446050.32,434,ALLBATROSS PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KSV,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,5.886942,6635517538,39062908263.82,9747,KUVEYT TÜRK PORTFÖY KISA VADELİ KATILIM SERBEST (TL) FON
KTI,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.996559,47776654,95388910.04,575,AZİMUT PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
KTJ,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.664692,569394037,1517259599.62,21119,KUVEYT TÜRK PORTFÖY TEKNOLOJİ KATILIM FONU
KTM,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,22.512761,31006086,698032590.15,5914,KUVEYT TÜRK PORTFÖY BİRİNCİ KATILIM (TL) FONU
KTN,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,8.240679,49450471,407505434.41,4266,KUVEYT TÜRK PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU
KTR,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.899818,2302191204,25093464333.55,614,KUVEYT TÜRK PORTFÖY BİRİNCİ KATILIM SERBEST (TL) FON
KTS,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,14.947249,9433048,140998116.6,825,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
KTT,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,71.506979,73116814,5228362494.76,1432,KUVEYT TÜRK PORTFÖY DÖRDÜNCÜ KATILIM SERBEST (DÖVİZ) FON
KTV,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Kisa Vadeli Kira Sertifikalari Katilim Fonu,7.903253,4870775349,38494969962,47082,KUVEYT TÜRK PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM (TL) FONU
KU3,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.132784,238456723,270119918.19,2863,KUVEYT TÜRK PORTFÖY ÜÇÜNCÜ KATILIM FONU
KUA,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.410137,66859839,94281525.43,2049,KUVEYT TÜRK PORTFÖY AGRESİF KATILIM FONU
KUB,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.760605,739118394,562177391.12,3531,KARE PORTFÖY DEĞİŞKEN  (DÖVİZ) FONU
KUD,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.754283,156659178,274824516.8,2854,KUVEYT TÜRK PORTFÖY DİNAMİK KATILIM FONU
KUT,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,12.096374,623845892,7546273443.85,40267,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU
KVS,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.928253,5665453258,22255333462.74,2236,AZİMUT PORTFÖY KISA VADELİ SERBEST (TL) FON
KVT,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.3108,72640517,95217206.96,2877,AK PORTFÖY ENERJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
KYA,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.148495,52714551,60542423.02,1471,KARE PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)
KYS,KARE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,54.149913,207100,11214446.91,18,KARE PORTFÖY YEDİNCİ SERBEST (DÖVİZ) FON
KZL,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,28.233433,3139532157,88639769251.08,65314,KUVEYT TÜRK PORTFÖY ALTIN KATILIM FONU
KZU,KUVEYT TÜRK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.390974,192069554,459233279.06,5726,KUVEYT TÜRK PORTFÖY İKİNCİ ALTIN KATILIM FONU
LKF,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.037869,132467628,137483981.03,1337,İŞ PORTFÖY ALTIN KATILIM FONU
LLA,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,1.061482,21100171,22397447.61,696,ALLBATROSS PORTFÖY AYDIN HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
LPH,STATECH PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.50063,2883306081,4326774237.87,2828,STATECH PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
LTL,AHLATCI PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,1.162871,201945854,234836986.7,4350,AHLATCI PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
MAC,MARMARA CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.722156,5602419833,4045819726.29,34781,MARMARA CAPITAL PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
MAD,MEKSA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.003546,23494072,23577381.06,350,MEKSA PORTFÖY BİRİNCİ DEĞİŞKEN FON
MAS,MARMARA CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,11.121444,62580007,695980032.29,192,MARMARA CAPİTAL PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
MBL,MEKSA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,0.295354,72980001,21554971.06,212,MEKSA PORTFÖY İKİNCİ DEĞİŞKEN FON
MBR,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Borçlanma Araçları Fonu,1.794626,135006124,242285461.8,566,MT PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU
MCU,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.423704,164359462,233999264.9,149,AZİMUT PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
MD1,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,2.196863,41602911,91395880.72,606,MT PORTFÖY BİRİNCİ DEĞİŞKEN FON
MD2,MT PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,2.105011,74269024,156337112.53,579,MT PORTFÖY İKİNCİ DEĞİŞKEN FON
MDF,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.381565,386950142,534596622.02,928,FİBA PORTFÖY MODEL EMTİA FON SEPETİ SERBEST FON
