fonKodu,firma,durum,fonKategori,sonFiyat,payAdet,portBuyukluk,yatirimciSayi,fonUnvan
FS5,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,2.305436,24383823,56215348.35,87,ONE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
FS6,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.943105,157705218,306437828.32,398,ONE PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON
FSF,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.105147,1962025045,13940476825.62,7962,FİBA PORTFÖY PARA PİYASASI SERBEST (TL) FON
FSG,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,3.74881,173756943,651381794.52,721,FİBA PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
FSH,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.82144,76609966,369370344.03,521,FİBA PORTFÖY FON SEPETİ SERBEST FON
FSK,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,6.277684,927587659,5823102227.89,2703,QNB PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU
FSP,FONMAP PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Serbest Fon,16.549286,6558,108530.22,20,FONMAP PORTFÖY SERBEST (DÖVİZ) FON
FSR,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,48.154132,117920705,5678369249.02,2474,FİBA PORTFÖY İKİNCİ SERBEST (DÖVİZ-AVRO) FON
FSU,TERA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,1.486482,1974944387,2935718447.78,13002,TERA PORTFÖY FON SEPETİ FONU
FTL,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.57238,131587185,206905044.32,659,ONE PORTFÖY PARA PİYASASI KATILIM FONU
FUA,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,5.206708,59518411,309894986.1,4721,AK PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
FUB,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.754202,1230325438,927913318.69,2152,QNB PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU
FYD,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,11.469845,274908708,3153160242.94,5197,QNB PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
FYI,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,11.301586,7671530,86700454.52,309,AZİMUT PORTFÖY 4.0 SERBEST FON
FYO,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.218568,1672580057,2038153246.24,1551,QNB PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU
FZJ,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,5.741064,202258001,1161176140.47,2123,FİBA PORTFÖY BİRİNCİ FON SEPETİ FONU
FZP,FİBA PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,6.764901,120406646,814539033.17,544,FİBA PORTFÖY SERBEST FON
GA1,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,2.044327,183843345,375835995.12,1631,GARANTİ PORTFÖY BORÇLANMA ARAÇLARI FONU
GAE,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.465203,3461634166,1610364226.58,15681,GARANTİ PORTFÖY BİST30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GAF,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.616201,126047384,203717911.66,1497,INVEO PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
GAG,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,18.43867,45447991,838000493.03,233,INVEO PORTFÖY BİRİNCİ SERBEST (DÖVIZ)  FON
GAH,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,12.784563,27814745,355599346.49,2688,GARANTİ PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON
GAS,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,0.322597,10336920927,3334655223.25,2269,GARANTİ PORTFÖY ÜÇÜNCÜ SERBEST(DÖVİZ) FON
GBC,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.309574,843395187,261092892.2,1668,AZİMUT PORTFÖY YABANCI HİSSE SENEDİ FONU
GBG,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.5921,357698637,211793188.03,4207,INVEO PORTFÖY G-20 ÜLKELERİ YABANCI HİSSE SENEDİ FONU
GBH,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.092951,519888292,2127877317.94,2809,GARANTİ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
GBJ,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.443896,565437811,816433466.23,1837,GARANTİ PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
GBL,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.891512,4699208596,4189399413.66,1709,AZİMUT PYŞ KISA VADELİ BORÇLANMA ARAÇLARI FONU
GBN,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,7.04611,901498937,6352060769.02,383,GARANTİ PORTFÖY BEŞİNCİ (TL) SERBEST FON
GBV,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,13.254902,163671632,2169451394.82,21761,GARANTİ PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ DEĞİŞKEN FON
GBZ,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,3.561637,328578360,1170276780.15,3238,AZİMUT PORTFÖY EMTİA FON SEPETİ FONU
GGK,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Fonu,13.74883,177363484,2438540372.87,11689,INVEO PORTFÖY ALTIN FON
GHS,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,38.932054,68374493,2661959427.71,15306,GARANTİ PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GID,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,1.611619,22121910,35652086.17,1909,GARANTİ PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
GIE,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,3.651511,21239138,77554947.42,4609,GARANTİ PORTFÖY GARANTİ BBVA İKLİM ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GIH,ALLBATROSS PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,2.142567,3209955,6877544.71,614,ALLBATROSS PORTFÖY GIDA VE İÇECEK SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
GJB,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,10.368138,6950417,72062884.5,935,INVEO PORTFÖY BİRİNCİ FON SEPETİ FONU
GKF,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,4.378947,9354693,40963702.8,673,GLOBAL MD PORTFÖY KATILIM FONU
GKG,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.419093,33246918,47180469.13,1901,GARANTİ PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GKH,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,4.602956,938648741,4320558575.51,1868,GARANTİ PORTFÖY PARA PİYASASI KATILIM SERBEST (TL) FON
GKV,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,8.236454,31667726,260829755.52,4380,GARANTİ PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GL1,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1497.331944,1064880,1594478840.2,985,AZİMUT PYŞ BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
GLC,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.330514,3868733,16753601.58,70,AKTİF PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU
GLG,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,8.083717,2754015,22262677.98,306,AKTİF PORTFÖY CAPİTAL HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
GLS,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,0.174569,6269481503,1094457121.24,1452,AZİMUT PORTFÖY  KİRA SERTİFİKALARI (SUKUK) KATILIM FONU
GMA,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.187902,1181865765,2585807005.55,1495,AZİMUT PORTFÖY BİRİNCİ DEĞİŞKEN FON
GMC,TEB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,7.66235,500326276,3833674937.77,20438,TEB PORTFÖY GÜMÜŞ FON SEPETİ FONU
GMD,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,2.76163,5674537,15670973.65,106,GLOBAL MD PORTFÖY BİRİNCİ FON SEPETİ FONU
GMI,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.355143,455545420,617329045.92,5059,AK PORTFÖY GÜMÜŞ SERBEST FON
GMN,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.399678,58266989,81555050.42,28,GLOBAL MD PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON
GMR,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.290792,126666434,163500031.87,4408,INVEO PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
GNH,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.386547,4884485,6772565.7,179,GLOBAL MD PORTFÖY ALGORİTMİK MODEL HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
GNS,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.518114,57261557,86929544.29,1498,GARANTİ PORTFÖY ENERJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GO1,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.841398,16480538,79788839.35,724,ONE PORTFÖY BİRİNCİ FON SEPETİ FONU
GO3,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.84242,6603626,31977528.84,445,ONE PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU
GO4,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,5.284866,9064917,47906872,727,ONE PORTFÖY DÖRDÜNCÜ FON SEPETİ FONU
GO6,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,4.378211,1101448352,4822373377.19,3945,ONE PORTFÖY PARA PİYASASI (TL) FONU
GO9,ONE PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,2.67638,159421999,426673778.87,1651,ONE PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
GOH,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,15.496021,35919426,556608194.94,8840,GARANTİ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GOL,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,2.780482,1473709953,4097624519.11,11827,GARANTİ PORTFÖY ALTIN KATILIM FONU
GPA,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,23.312886,35587147,829639110.06,5362,GARANTİ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU
GPB,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,12.433947,102389839,1273109822.44,9570,GARANTİ PORTFÖY BİRİNCİ DEĞİŞKEN FON
GPC,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,72.575304,92666734,6725316422.1,3552,GARANTİ PORTFÖY İKİNCİ SERBEST ( DÖVİZ ) FON
GPF,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,9.162095,64884849,594481150.76,3111,GARANTİ PORTFÖY ÇOKLU VARLIK KATILIM FONU
GPG,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,16.318696,60774517,991760842.38,2850,INVEO PORTFÖY BİRİNCİ DEĞİŞKEN FON
GPI,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,18.718153,39251799,734721160.55,2781,GARANTİ PORTFÖY İKİNCİ DEĞİŞKEN FON
GPL,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,54.112897,1857183852,100497598447.77,37174,GARANTİ PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON
GPN,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Katılım Fonu,1.428183,3658906010,5225586336.46,5094,GARANTİ PORTFÖY PARA PİYASASI KATILIM (TL) FONU
GPT,AKTİF PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.781987,35045014,97494788.36,3087,AKTİF PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON
GPU,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,21.247386,16679731,354400688.1,2447,GARANTİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON
GPZ,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Para Piyasası Fonu,2.016451,4028296550,8122861399.14,268,GARANTİ PORTFÖY ÜÇÜNCÜ PARA PİYASASI FONU
GRL,QNB PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.812927,209275585,379401397.22,286,QNB PORTFÖY AGRESİF SERBEST FON
GRO,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,55.160944,3536326486,195067107284.45,27309,GARANTİ PORTFÖY OTUZUNCU SERBEST (DÖVİZ) FON
GRT,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.52801,75206571,114916371.3,1868,GARANTİ PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GSP,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.569837,7495629715,4271290593.9,14262,AZİMUT PYŞ KAR PAYI ÖDEYEN HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
GTA,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Fonu,1.581577,14913752180,23587246070.68,75314,GARANTİ PORTFÖY ALTIN FONU
GTF,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,15.239154,10310421,157122096.53,504,AZİMUT PYŞ BİRİNCİ BORÇLANMA ARAÇLARI FONU
GTH,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.490106,20804451,31000840.03,797,GARANTİ PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GTM,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,7.915965,131889147,1044029821.11,13432,GARANTİ PORTFÖY TEMETTÜ ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GTY,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,6.445909,62872842,405272634.55,502,GARANTİ PORTFÖY TREND SERBEST FON
GTZ,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,11.574298,1043807259,12081336391.95,61207,GARANTİ PORTFÖY GÜMÜŞ FON SEPETİ FONU
GUB,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,2.634975,1718965871,4529431907.84,10158,GARANTİ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU
GUF,İŞ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,0.895154,689052408,616808354.64,4284,İŞ PORTFÖY GÜMÜŞ FON SEPETİ FONU
GUH,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,0.45276,10405719687,4711291336.4,38623,GARANTİ PORTFÖY YABANCI TEKNOLOJİ HİSSE SENEDİ FONU
GUK,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.391142,786317760,1093880034.69,2556,GARANTİ PORTFÖY GÜMÜŞ KATILIM SERBEST FON
GUM,AK PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,12.403331,514600059,6382754751.99,52235,AK PORTFÖY GÜMÜŞ FON SEPETI FONU
GUV,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,1.769268,434242977,768292064.64,1883,GARANTİ PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU
GVA,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,4.039978,22350734,90296465.88,3367,GARANTİ PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇLAR DEĞİŞKEN FON
GVI,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,5.605695,203399406,1140195008.13,4550,GARANTİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU
GYK,INVEO PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Borçlanma Araçları Fonu,0.117667,726833880,85524637.1,268,INVEO PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU
GZE,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,8.063696,181612814,1464470606.08,4143,GARANTİ PORTFÖY EMTİA SERBEST FON
GZG,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,7.375738,56543738,417051792.27,4523,GARANTİ PORTFÖY SAĞLIK VE GENETİK TEKNOLOJİLERİ DEĞİŞKEN FON
GZH,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,4.711076,74162831,349386718.71,5425,GARANTİ PORTFÖY TEMİZ ENERJİ DEĞİŞKEN FON
GZJ,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,8.741798,195375050,1707929138.97,5191,GARANTİ PORTFÖY İKİNCİ FON SEPETİ FONU
GZL,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,5.715702,67893190,388057209.25,6470,GARANTİ PORTFÖY TARIM VE GIDA SEKTÖRÜ DEĞİŞKEN FON
GZM,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,10.477371,69360934,726720206.62,1070,GLOBAL MD PORTFÖY DURU SERBEST FON
GZN,GLOBAL MD PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,50.571358,7476070,378075012.37,1033,GLOBAL MD PORTFÖY BOĞAZİÇİ SERBEST FON
GZP,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,7.786594,499554612,3889828862.14,10377,GARANTİ PORTFÖY BİRİNCİ FON SEPETİ FONU
GZR,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,11.483171,91516197,1050896129.55,1946,GARANTİ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
GZV,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,8.636374,11364464,98147765.57,1371,GARANTİ PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU
GZY,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,7.386428,8458810,62480393.06,2243,GARANTİ PORTFÖY TURİZM VE SEYAHAT SEKTÖRÜ DEĞİŞKEN FON
GZZ,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,6.957655,9142751,63612108.97,1234,GARANTİ PORTFÖY FİNANSAL TEKNOLOJİLER DEĞİŞKEN FON
HAI,AHLATCI PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Altın Fonu,0.99388,11830277,11757873.88,336,AHLATCI PORTFÖY ALTIN FONU
HAM,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Katılım Fonu,3.068563,495903685,1521711583.07,7400,HEDEF PORTFÖY ALTIN KATILIM FONU
HAR,BV PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Serbest Fon,1.089745,585800488,638373198.72,73,BV PORTFÖY HARMONY SERBEST FON
HAT,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.876227,1498135,2810841.04,78,HEDEF PORTFÖY ATLAS İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
HBF,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Altın Fonu,50.506978,121712166,6147313715.88,10599,HSBC PORTFÖY ALTIN FONU
HBN,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Fon Sepeti Fonu,4.352778,121564218,529141994.2,1059,HSBC PORTFÖY BİRİNCİ FON SEPETİ FONU
HBU,HSBC PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.475335,388091921,572565639.6,3174,HSBC PORTFÖY BİST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)
HCV,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Katılım Fonu,0.992934,145697827,144668269.17,613,HEDEF PORTFÖY ATAK ÇOKLU VARLIK KATILIM FONU
HDA,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,3.177623,24863905,79008127.96,497,HEDEF PORTFÖY DÖRDÜNCÜ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)
HDD,AHLATCI PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Değişken Fon,1.091415,11001757,12007478.16,158,AHLATCI PORTFÖY BİRİNCİ DEĞİŞKEN FON
HDK,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,3.040744,3939148,11977938.92,126,HEDEF PORTFÖY VEGA İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
HEH,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,3.350047,112329996,376310764.28,1386,HEDEF PORTFÖY ALGO EVEREST İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
HFI,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.751374,34268457,60016872.22,130,HEDEF PORTFÖY İKİNCİ KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
HFO,AHLATCI PORTFÖY YÖNETİMİ ANONİM ŞİRKETİ,AKTİF,Hisse Senedi Fonu,0.988024,5153320,5091603.04,189,AHLATCI PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HFR,A1 CAPİTAL PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Yoğun,1.424795,82195294,117111424.72,384,A1 CAPİTAL PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HGM,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Hisse Senedi Fonu,4.080224,37241438,151953394.61,1775,HEDEF PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HGR,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.382023,21602782,29855533.14,146,HEDEF PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON
HGV,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,4.537805,10998159,49907503.68,347,HEDEF PORTFÖY BİRİNCİ SERBEST FON
HIA,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,1.58769,572609570,909126667.28,244,HEDEF PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON
HIF,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,0.522606,20998483,10973928.42,50,HEDEF PORTFÖY İKİNCİ SERBEST FON
HIH,GARANTİ PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Hisse Senedi Fonu,1.402786,149512912,209734673.61,4475,GARANTİ  PORTFÖY HOLDİNGLER VE İŞTİRAKLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)
HIM,HEDEF PORTFÖY YÖNETİMİ A.Ş,AKTİF,Serbest Fon,4.063268,69735105,283352434.92,204,HEDEF PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)
HIZ,AZİMUT PORTFÖY YÖNETİMİ A.Ş.,AKTİF,Değişken Fon,2.060274,97970152,201845372.74,1014,AZİMUT PORTFÖY DİNAMİK DEĞİŞKEN FON
